id,category,name,price,image,options,description,isAvailable
859,00˙Ɩ$-,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,6293697615,⁰⁴⁵,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,"""'""'""''''""",true
860,1E2,사회과학원 어학연구소,9272653879,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,nil,00˙Ɩ$-,true
861,-1,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,4531749592,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,-$1.00,(╯°□°）╯︵ ┻━┻)  ,true
862,-1E2,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,1497449311,() { 0; }; touch /tmp/blns.shellshock1.fail;,・(￣∀￣)・:*:,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,false
863, test ,⁦test⁧,8572452072,"__ﾛ(,_,*)",1/0,"""",false
864,"__ﾛ(,_,*)",パーティーへ行かないか,5173422327,nil,사회과학원 어학연구소,Ω≈ç√∫˜µ≤≥÷,false
865,!@#$%^&*(),١٢٣,5842574508,🐵 🙈 🙉 🙊,",./;'[]\-=",✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,true
866,和製漢語,١٢٣,4266946465,᠎,"<>?:""{}|_+",nil,false
867,‪‪test‪,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,5401559749,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,"__ﾛ(,_,*)",👩🏽,false
868,사회과학원 어학연구소,1/2,584953878,​,١٢٣,・(￣∀￣)・:*:,false
869,パーティーへ行かないか,(｡◕ ∀ ◕｡),8746073833, ,(╯°□°）╯︵ ┻━┻)  ,`⁄€‹›ﬁﬂ‡°·‚—±,false
870,1E2,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,5926922561,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,',-$1.00,false
871,"""'""'""''''""", test ,2402647964,null,$1.00,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,true
872,1'; DROP TABLE users--,"""'""'""''''""",5682274158,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,␢,(╯°□°）╯︵ ┻━┻)  ,true
873,ÅÍÎÏ˝ÓÔÒÚÆ☃,1,7236496303,1/0,œ∑´®†¥¨ˆøπ“‘,<script>alert('hi')</script>,false
874,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,429306887,00˙Ɩ$-,␢,部落格,false
875,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,1/2,5768373110,!@#$%^&*(),部落格,$1.00,true
876,-1/2,,9899624371,test⁠test‫,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,"""""",true
877,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,<img src=x onerror=alert('hi') />,9818401598,1/2,"'""'",・(￣∀￣)・:*:,false
878,👩🏽,1/2,629616,1'; DROP TABLE users--,/dev/null; touch /tmp/blns.fail ; echo,🐵 🙈 🙉 🙊,false
879,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,田中さんにあげて下さい,7712463474,｀ｨ(´∀｀∩,(｡◕ ∀ ◕｡),🐵 🙈 🙉 🙊,true
880,NIL,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,3901058575,../../../../../../../../../../../etc/passwd%00,../../../../../../../../../../../etc/hosts,NULL,false
881,<img src=x onerror=alert('hi') />,`⁄€‹›ﬁﬂ‡°·‚—±,6136813751,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",0.00,⁰⁴⁵₀₁₂,false
882,0.00,사회과학원 어학연구소,5001743684, ,"""",<script>alert('hi')</script>,true
883,　,¸˛Ç◊ı˜Â¯˘¿,4798617965,<img src=x onerror=alert('hi') />,¡™£¢∞§¶•ªº–≠,-1/2,true
884,1,パーティーへ行かないか,413836618,œ∑´®†¥¨ˆøπ“‘,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,true
885,<script>alert('hi')</script>,1;DROP TABLE users,3653697299,(╯°□°）╯︵ ┻━┻)  ,1,1;DROP TABLE users,false
886,和製漢語,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,5987497009,울란바토르,"""''''""'""",ÅÍÎÏ˝ÓÔÒÚÆ☃,true
887,田中さんにあげて下さい,¡™£¢∞§¶•ªº–≠,6342148050,¸˛Ç◊ı˜Â¯˘¿,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,true
888,⁦test⁧,"""'""'""''''""",4567685902,test⁠test‫,/dev/null; touch /tmp/blns.fail ; echo,"<>?:""{}|_+",true
889,₀₁₂,ÅÍÎÏ˝ÓÔÒÚÆ☃,6500153383,｀ｨ(´∀｀∩,-1,部落格,true
890,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,7455524585,œ∑´®†¥¨ˆøπ“‘,␡,`⁄€‹›ﬁﬂ‡°·‚—±,true
891,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,',4641773385,"""",̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,-1.00,false
892,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",œ∑´®†¥¨ˆøπ“‘,698401982,1'; DROP TABLE users--,',1'; DROP TABLE users--,false
893,1,・(￣∀￣)・:*:,2504766997,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },-1.00,⁰⁴⁵,false
894,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,4125774678,１２３,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,Œ„´‰ˇÁ¨ˆØ∏”’,true
895,/dev/null; touch /tmp/blns.fail ; echo,​,9251082713,‫test‫,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,␣,true
896,-$1.00,"""""",5893826556,"""""",0.00,',true
897,$1.00,１２３,3993236753,-$1.00,../../../../../../../../../../../etc/passwd%00,‫test‫,false
898,‫test‫,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,1976642263,",./;'[]\-=",(╯°□°）╯︵ ┻━┻)  ,␢,false
899,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,null,9277200342,<svg><script>0<1>alert('XSS')</script>,"""",1E+02,false
900,-1,和製漢語,1765385894,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,1/2,åß∂ƒ©˙∆˚¬…æ,true
901,1E2,␢,4899008509,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,¸˛Ç◊ı˜Â¯˘¿,部落格,false
902,',␣,8298917754,部落格,😍,␡,false
903,1/2,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,4439114284,"__ﾛ(,_,*)",-$1.00,-1E02,true
904,../../../../../../../../../../../etc/hosts,Ω≈ç√∫˜µ≤≥÷,9987708507,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,部落格,1E2,true
905,"""'""'""''''""",​,4360599323,₀₁₂,👩🏽,-1E2,false
906,NULL,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,793661118,'',"""""",😍,false
907,"""",,6124731080,1E2,(╯°□°）╯︵ ┻━┻)  ,null,false
908,｀ｨ(´∀｀∩,-1.00,5403139083,-1.00,👩🏽,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,true
909,　,'',6557423718,-$1.00,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",᠎,false
910,!@#$%^&*(), test ,7210510716,NIL,-1.00,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,true
911,😍,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,7752206510,울란바토르,🐵 🙈 🙉 🙊,1;DROP TABLE users,false
912,-1E2,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,3121364766,😍,⁰⁴⁵₀₁₂,<svg><script>0<1>alert('XSS')</script>,false
913,🐵 🙈 🙉 🙊,᠎,9658988274,(╯°□°）╯︵ ┻━┻)  ,"<>?:""{}|_+",｀ｨ(´∀｀∩,false
914,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,パーティーへ行かないか,6805681987,åß∂ƒ©˙∆˚¬…æ,‪‪test‪,0.00,true
915,사회과학원 어학연구소,!@#$%^&*(),7632405230,"__ﾛ(,_,*)",åß∂ƒ©˙∆˚¬…æ,1;DROP TABLE users,false
916,​,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,684661562,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",`⁄€‹›ﬁﬂ‡°·‚—±,١٢٣,false
917,١٢٣,<img src=x onerror=alert('hi') />,7476604519,הָיְתָהtestالصفحات التّحول,"""''''""'""",(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,false
918,åß∂ƒ©˙∆˚¬…æ,部落格,7669156586,"""""",åß∂ƒ©˙∆˚¬…æ,-1,false
919,‫test‫,(｡◕ ∀ ◕｡),8885552777,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",・(￣∀￣)・:*:,true
920,(╯°□°）╯︵ ┻━┻)  ,₀₁₂,3283447913,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,-1E+02,<svg><script>0<1>alert('XSS')</script>,true
921,"__ﾛ(,_,*)",() { 0; }; touch /tmp/blns.shellshock1.fail;,24743565,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,1E2,false
922,-1E02,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,1555423643,"""'""'""''''""",(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,$1.00,true
923,<script>alert('hi')</script>,<script>alert('hi')</script>,2271054663,"<>?:""{}|_+",田中さんにあげて下さい,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,false
924,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,5645521275,NIL,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",社會科學院語學研究所,false
925,1,",./;'[]\-=",5617833276,␢,᠎,１２３,true
926,1E02,-1.00,1638499871,"""",₀₁₂,﻿,true
927,1/0,-1,1079647165,‪‪test‪,../../../../../../../../../../../etc/passwd%00,␡,false
928,社會科學院語學研究所,😍,3544790902,<svg><script>0<1>alert('XSS')</script>,社會科學院語學研究所,₀₁₂,false
929,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,₀₁₂,6526302376,␡,-1E02,和製漢語,true
930,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,␣,9767292747,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,'',true
931,Ω≈ç√∫˜µ≤≥÷,null,4852631130,-1.00,œ∑´®†¥¨ˆøπ“‘,😍,false
932,<script>alert('hi')</script>,"__ﾛ(,_,*)",7821071197,パーティーへ行かないか,Ω≈ç√∫˜µ≤≥÷,"""''''""'""",true
933,₀₁₂,() { 0; }; touch /tmp/blns.shellshock1.fail;,8031115057,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,NIL,'',false
934,‫test‫,!@#$%^&*(),2765394678,"""'""'""''''""",⁰⁴⁵,␣,false
935,../../../../../../../../../../../etc/passwd%00,<script>alert('hi')</script>,4263005910,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,"<>?:""{}|_+",-1.00,true
936,0/0,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2059236211,사회과학원 어학연구소,사회과학원 어학연구소,1,false
937,١٢٣,nil,5362603769,¸˛Ç◊ı˜Â¯˘¿,🐵 🙈 🙉 🙊,1/2,false
938,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,-1E2,7282533634,-$1.00,　,(╯°□°）╯︵ ┻━┻)  ,false
939,␢,<img src=x onerror=alert('hi') />,5519358967,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,␢,test⁠test‫,false
940,() { 0; }; touch /tmp/blns.shellshock1.fail;,１２３,2487180518,`⁄€‹›ﬁﬂ‡°·‚—±,(╯°□°）╯︵ ┻━┻)  ,הָיְתָהtestالصفحات التّحول,true
941,1/0,1E2,7010595241,部落格,nil,　,true
